ACACA	25.0
ACACA	46.0
ACACA	129.0
ACACA	117.0
ACACA	307.0
ACACA	117.0
ACACA	117.0
ACACA	550.0
ACACA	537.0
ACACA	6.0
ACACA	110.0
ACACA	487.0
ACACA	434.0
ACACA	25.0
ACACA	46.0
ACACA	129.0
ACACA	117.0
ACACA	307.0
ACACA	117.0
ACACA	117.0
ACACA	549.0
ACACA	536.0
ACACB	117.0
ACACB	8.0
ACAD10	186.0
ACAD10	12.0
ACAD8	60.0
ACAD9	71.0
ACADL	183.0
ACADM	440.0
ACADM	460.0
ACADM	470.0
ACADM	97.0
ACADM	69.0
ACADM	98.0
ACADS	59.0
ACADSB	23.0
ACADSB	65.0
ACADSB	159.0
ACADSB	2.0
ACADVL	20.0
ACADVL	153.0
ACADVL	366.0
ACADVL	46.0
ACADVL	65.0
ACADVL	23.0
ACAP1	205.0
ACAP2	172.0
ACAP3	114.0
ACAT1	39.0
ACAT2	42.0
ACAT2	158.0
ACBD3	65.0
ACBD4	44.0
ACBD4	251.0
ACBD4	266.0
ACBD4	457.0
ACBD4	114.0
ACBD4	111.0
ACBD4	36.0
ACBD5	24.0
ACBD5	155.0
ACBD5	165.0
ACBD5	167.0
ACBD5	79.0
ACBD5	89.0
ACBD5	385.0
ACBD5	205.0
ACBD5	108.0
ACBD5	190.0
ACBD5	159.0
ACBD5	453.0
ACBD5	41.0
ACBD5	52.0
ACBD6	310.0
ACBD7	47.0
ACCS	52.0
ACCS	431.0
ACD	39.0
ACE	33.0
ACE	21.0
ACER2	75.0
ACER3	58.0
ACER3	161.0
ACER3	110.0
ACER3	123.0
ACER3	17.0
ACHE	19.0
ACHE	22.0
ACHE	70.0
ACHE	86.0
ACHE	70.0
ACHE	263.0
ACIN1	38.0
ACIN1	142.0
ACIN1	26.0
ACIN1	327.0
ACLY	22.0
ACLY	71.0
ACLY	139.0
ACLY	7.0
ACO1	132.0
ACO1	92.0
ACO1	67.0
ACO1	71.0
ACO1	21.0
ACO2	29.0
ACOT13	309.0
ACOT13	186.0
ACOT13	276.0
ACOT1	278.0
ACOT2	181.0
ACOT2	285.0
ACOT7	83.0
ACOT7	61.0
ACOT7	101.0
ACOT7	366.0
ACOT8	76.0
ACOT9	15.0
ACOT9	45.0
ACOT9	151.0
ACOT9	131.0
ACOX1	4.0
ACOX1	375.0
ACOX1	92.0
ACOX3	140.0
ACOX3	13.0
ACOX3	141.0
ACOX3	97.0
ACOX3	75.0
ACOXL	201.0
ACOXL	21.0
ACP1	95.0
ACP1	17.0
ACP2	39.0
ACP2	152.0
ACP2	86.0
ACP2	95.0
ACP2	113.0
ACP2	171.0
ACP2	24.0
ACP2	57.0
ACP6	475.0
ACSF2	103.0
ACSF2	231.0
ACSF2	195.0
ACSF2	45.0
ACSF2	26.0
ACSF3	140.0
ACSF3	144.0
ACSF3	172.0
ACSF3	19.0
ACSF3	128.0
ACSL1	35.0
ACSL1	101.0
ACSL1	64.0
ACSL1	134.0
ACSL1	114.0
ACSL1	226.0
ACSL1	31.0
ACSL1	261.0
ACSL1	309.0
ACSL1	99.0
ACSL1	52.0
ACSL1	198.0
ACSL3	222.0
ACSL3	58.0
ACSL3	106.0
ACSL3	39.0
ACSL4	8.0
ACSL4	11.0
ACSL4	179.0
ACSL4	17.0
ACSL4	52.0
ACSL4	118.0
ACSL4	253.0
ACSL6	25.0
ACSL6	104.0
ACSL6	47.0
ACSL6	144.0
ACSL6	147.0
ACSM3	135.0
ACSM3	111.0
ACSM3	50.0
ACSS1	269.0
ACSS1	36.0
ACSS1	79.0
ACSS2	174.0
ACSS2	120.0
ACSS2	33.0
ACSS2	106.0
ACTA2	22.0
ACTA2	42.0
ACTA2	458.0
ACTA2	375.0
ACTB	5.0
ACTB	77.0
ACTBL2	103.0
ACTG1	5.0
ACTG1	184.0
ACTG1	65.0
ACTL6A	93.0
ACTL6A	285.0
ACTL6A	166.0
ACTL6A	76.0
ACTL6A	23.0
ACTN1	245.0
ACTN1	309.0
ACTN2	219.0
ACTN2	345.0
ACTN2	174.0
ACTN2	114.0
ACTN2	119.0
ACTN2	86.0
ACTN2	87.0
ACTN2	78.0
ACTN2	81.0
ACTN2	85.0
ACTN2	37.0
ACTN4	96.0
ACTN4	96.0
ACTR10	68.0
ACTR1A	64.0
ACTR1B	153.0
ACTR2	214.0
ACTR3	190.0
ACTR3	180.0
ACTR3	55.0
ACTR3	52.0
ACTR3B	133.0
ACTR3B	177.0
ACTR3B	303.0
ACTR3B	130.0
ACTR3B	55.0
ACTR3B	124.0
ACTR3B	38.0
ACTR3B	110.0
ACTR3B	36.0
ACTR3B	50.0
ACTR3C	53.0
ACTR3C	193.0
ACTR3C	174.0
ACTR3C	168.0
ACTR3C	69.0
ACTR3C	173.0
ACTR3C	143.0
ACTR3C	107.0
ACTR3C	95.0
ACTR3C	50.0
ACTR3C	138.0
ACTR3C	76.0
ACTR3C	200.0
ACTR5	18.0
ACTR6	764.0
ACTR8	50.0
ACTRT3	40.0
ACVR1	6.0
ACVR1	174.0
ACVR1	86.0
ACVR1	118.0
ACVR1	389.0
ACVR1	146.0
ACVR1	135.0
ACVR1	120.0
ACVR1	66.0
ACVR1	534.0
ACVR1B	44.0
ACVR1B	119.0
ACVR1B	64.0
ACVR1C	76.0
ACVR1C	200.0
ACVR1C	219.0
ACVR2A	189.0
ACVR2A	123.0
ACVR2A	78.0
ACVR2A	144.0
ACVR2A	60.0
ACVR2B	432.0
ACVRL1	191.0
ACVRL1	91.0
ACVRL1	4.0
ACYP1	7.0
ACYP1	70.0
ACYP1	52.0
ACYP1	198.0
ACYP2	208.0
ACYP2	35.0
ACYP2	83.0
ACYP2	127.0
ACYP2	13.0
ADA	70.0
ADA	122.0
ADA	61.0
ADA	183.0
ADA	91.0
ADA	150.0
ADAL	216.0
ADAL	46.0
ADAL	187.0
ADAL	100.0
ADAL	123.0
ADAL	162.0
ADAM10	172.0
ADAM11	211.0
ADAM11	272.0
ADAM11	175.0
ADAM11	76.0
ADAM11	66.0
ADAM11	85.0
ADAM11	75.0
ADAM11	52.0
ADAM12	331.0
ADAM15	70.0
ADAM17	224.0
ADAM19	78.0
ADAM21	89.0
ADAM21	150.0
ADAM22	322.0
ADAM22	214.0
ADAM23	334.0
ADAM8	50.0
ADAM9	90.0
ADAMTS10	33.0
ADAMTS10	98.0
ADAMTS10	114.0
ADAMTS10	71.0
ADAMTS1	454.0
ADAMTS13	443.0
ADAMTS13	76.0
ADAMTS13	443.0
ADAMTS13	76.0
ADAMTS16	137.0
ADAMTS17	75.0
ADAMTS18	24.0
ADAMTS18	316.0
ADAMTS18	87.0
ADAMTS18	428.0
ADAMTS18	338.0
ADAMTS19	93.0
ADAMTS20	281.0
ADAMTS2	132.0
ADAMTS2	132.0
ADAMTS3	458.0
ADAMTS5	696.0
ADAMTS6	278.0
ADAMTS6	577.0
ADAMTS7	243.0
ADAMTS8	322.0
ADAMTS9	342.0
ADAMTSL3	153.0
ADAMTSL3	32.0
ADAMTSL4	130.0
ADAMTSL4	91.0
ADAMTSL4	73.0
ADAMTSL4	83.0
ADAP1	85.0
ADAP1	2.0
ADAP1	160.0
ADAP1	130.0
ADAP1	54.0
ADAP1	202.0
ADAP2	278.0
ADAP2	69.0
ADAR	491.0
ADAR	869.0
ADAR	241.0
ADAR	247.0
ADAR	194.0
ADAR	179.0
ADAR	46.0
ADAR	116.0
ADAR	43.0
ADAR	1.0
ADARB1	213.0
ADARB1	47.0
ADARB1	171.0
ADARB1	78.0
ADARB1	46.0
ADAT1	22.0
ADAT1	130.0
ADAT1	54.0
ADAT1	112.0
ADAT1	111.0
ADAT1	68.0
ADAT1	36.0
ADAT1	189.0
ADAT1	20.0
ADAT1	61.0
ADAT1	878.0
ADAT1	784.0
ADAT1	43.0
ADAT2	44.0
ADAT2	1239.0
ADAT2	36.0
ADAT3	40.0
ADAT3	157.0
ADAT3	14.0
ADCK1	61.0
ADCK1	10.0
ADCK1	145.0
ADCK1	83.0
ADCK1	117.0
ADCK1	158.0
ADCK2	385.0
ADCK5	48.0
ADCK5	48.0
ADCY1	48.0
ADCY1	175.0
ADCY1	293.0
ADCY1	35.0
ADCY3	196.0
ADCY3	554.0
ADCY5	74.0
ADCY6	3.0
ADCY6	183.0
ADCY7	36.0
ADCY7	129.0
ADCY7	267.0
ADCY9	42.0
ADCY9	752.0
ADD1	180.0
ADD1	167.0
ADD1	264.0
ADD1	684.0
ADD1	14.0
ADD1	157.0
ADD1	19.0
ADD2	33.0
ADD2	118.0
ADD2	111.0
ADD2	314.0
ADD2	300.0
ADD3	73.0
ADD3	200.0
ADD3	204.0
ADD3	187.0
ADD3	315.0
ADD3	28.0
ADD3	223.0
ADD3	53.0
ADD3	38.0
ADGRA2	385.0
ADGRA3	281.0
ADGRB1	455.0
ADGRB1	218.0
ADGRB2	59.0
ADGRB2	129.0
ADGRB2	166.0
ADGRB2	456.0
ADGRE2	170.0
ADGRE2	303.0
ADGRE5	379.0
ADGRE5	79.0
ADGRF4	126.0
ADGRF4	214.0
ADGRF4	15.0
ADGRG2	0.0
ADGRG2	44.0
ADGRG2	26.0
ADGRG2	195.0
ADGRG6	410.0
ADGRG6	322.0
ADGRL1	94.0
ADGRL1	184.0
ADGRL2	317.0
ADGRL2	250.0
ADGRL2	114.0
ADGRL2	58.0
ADGRL2	180.0
ADGRL2	68.0
ADGRL2	104.0
ADGRL2	61.0
ADGRL2	38.0
ADGRL2	41.0
ADGRL2	103.0
ADGRL2	136.0
ADGRL2	115.0
ADGRL2	134.0
ADGRL2	283.0
ADGRL2	80.0
ADGRL2	99.0
ADGRL3	535.0
ADGRL3	569.0
ADGRL3	65.0
ADGRL3	172.0
ADGRV1	98.0
ADH5	87.0
ADI1	2837.0
ADI1	43.0
ADIPOR1	93.0
ADIPOR1	66.0
ADIPOR1	75.0
ADIPOR1	127.0
ADIPOR1	211.0
ADIPOR1	97.0
ADIPOR2	121.0
ADIPOR2	143.0
ADIPOR2	161.0
ADIPOR2	85.0
ADIPOR2	121.0
ADIPOR2	143.0
ADIPOR2	161.0
ADIPOR2	85.0
ADK	93.0
ADK	57.0
ADK	383.0
ADK	109.0
ADM	156.0
ADM	20.0
ADM2	220.0
ADM2	304.0
ADM2	10.0
ADM5	1152.0
ADNP2	210.0
ADNP2	12.0
ADNP	4.0
ADNP	83.0
ADNP	291.0
ADNP	174.0
ADNP	611.0
ADO	339.0
ADORA1	202.0
ADORA1	154.0
ADORA1	56.0
ADORA1	397.0
ADORA1	472.0
ADORA1	67.0
ADORA1	6.0
ADORA2B	331.0
ADPGK	73.0
ADPGK	120.0
ADPGK	62.0
ADPGK	132.0
ADPGK	512.0
ADPGK	299.0
ADPGK	66.0
ADPRH	359.0
ADPRH	151.0
ADPRH	85.0
ADPRH	35.0
ADPRH	22.0
ADPRHL1	31.0
ADPRHL1	159.0
ADPRHL1	50.0
ADPRM	73.0
ADPRM	16.0
ADPRS	12.0
ADRA2C	221.0
ADRM1	149.0
ADRM1	153.0
ADRM1	52.0
ADRM1	0.0
ADSL	58.0
ADSL	156.0
ADSL	38.0
ADSS2	91.0
ADSS2	242.0
AEBP2	207.0
AEBP2	105.0
AEN	42.0
AEN	63.0
AFAP1	1.0
AFAP1	229.0
AFAP1	777.0
AFAP1	205.0
AFAP1	270.0
AFAP1L1	130.0
AFAP1L1	109.0
AFAP1L2	22.0
AFAP1L2	128.0
AFAP1L2	224.0
AFAP1L2	338.0
AFAP1L2	46.0
AFAP1L2	322.0
AFDN	568.0
AFDN	221.0
AFDN	141.0
AFDN	297.0
AFDN	20.0
AFF1	238.0
AFF1	35.0
AFF1	419.0
AFF1	436.0
AFF1	406.0
AFF1	44.0
AFF1	2.0
AFF2	480.0
AFF2	89.0
AFF3	63.0
AFF3	79.0
AFF3	106.0
AFF4	3.0
AFF4	375.0
AFG1L	25.0
AFG3L2	144.0
AFMID	53.0
AFTPH	307.0
AFTPH	284.0
AFTPH	31.0
AGA	61.0
AGA	127.0
AGAP11	579.0
AGAP11	100.0
AGAP11	87.0
AGAP11	222.0
AGAP11	190.0
AGAP11	79.0
AGAP11	142.0
AGAP11	115.0
AGAP11	86.0
AGAP1	643.0
AGAP2	89.0
AGAP3	142.0
AGAP3	193.0
AGAP3	266.0
AGAP3	597.0
AGAP3	132.0
AGAP3	58.0
AGAP3	87.0
AGAP3	85.0
AGAP3	119.0
AGAP3	141.0
AGAP3	134.0
AGAP3	127.0
AGAP3	158.0
AGAP3	135.0
AGAP4	65.0
AGAP4	187.0
AGAP4	125.0
AGAP4	94.0
AGAP4	69.0
AGAP4	222.0
AGAP6	397.0
AGAP6	620.0
AGAP6	68.0
AGAP6	68.0
AGAP6	34.0
AGAP6	100.0
AGAP6	333.0
AGAP6	35.0
AGAP6	51.0
AGAP6	17.0
AGAP9	111.0
AGBL3	193.0
AGBL3	475.0
AGBL3	58.0
AGBL3	121.0
AGBL3	44.0
AGBL3	93.0
AGBL3	107.0
AGBL3	60.0
AGBL3	185.0
AGBL3	104.0
AGBL5	125.0
AGBL5	45.0
AGER	30.0
AGER	99.0
AGER	30.0
AGER	99.0
AGER	30.0
AGER	99.0
AGER	30.0
AGER	99.0
AGER	30.0
AGER	99.0
AGER	30.0
AGER	99.0
AGER	30.0
AGER	99.0
AGFG1	249.0
AGFG2	143.0
AGGF1	362.0
AGK	24.0
AGK	13.0
AGL	54.0
AGL	129.0
AGL	409.0
AGL	67.0
AGL	149.0
AGL	7.0
AGL	108.0
AGMAT	83.0
AGO1	95.0
AGO1	226.0
AGO1	212.0
AGO1	183.0
AGO1	15.0
AGO2	126.0
AGO3	321.0
AGO3	340.0
AGO3	171.0
AGO3	208.0
AGO3	43.0
AGO4	400.0
AGPAT1	8.0
AGPAT1	178.0
AGPAT1	270.0
AGPAT1	607.0
AGPAT1	112.0
AGPAT1	107.0
AGPAT1	8.0
AGPAT1	178.0
AGPAT1	270.0
AGPAT1	607.0
AGPAT1	112.0
AGPAT1	107.0
AGPAT1	8.0
AGPAT1	178.0
AGPAT1	270.0
AGPAT1	607.0
AGPAT1	112.0
AGPAT1	107.0
AGPAT1	8.0
AGPAT1	178.0
AGPAT1	270.0
AGPAT1	607.0
AGPAT1	112.0
AGPAT1	107.0
AGPAT1	8.0
AGPAT1	178.0
AGPAT1	270.0
AGPAT1	607.0
AGPAT1	112.0
AGPAT1	107.0
AGPAT1	8.0
AGPAT1	178.0
AGPAT1	270.0
AGPAT1	607.0
AGPAT1	112.0
AGPAT1	107.0
AGPAT1	8.0
AGPAT1	178.0
AGPAT1	270.0
AGPAT1	607.0
AGPAT1	112.0
AGPAT1	107.0
AGPAT2	99.0
AGPAT3	122.0
AGPAT3	62.0
AGPAT3	189.0
AGPAT3	53.0
AGPAT3	47.0
AGPAT3	113.0
AGPAT3	7.0
AGPAT4	88.0
AGPAT4	123.0
AGPAT5	26.0
AGPAT5	26.0
AGPS	16.0
AGRN	52.0
AGRN	562.0
AGTPBP1	32.0
AGTPBP1	254.0
AGTPBP1	66.0
AGTRAP	123.0
AGTRAP	72.0
AHCTF1	6.0
AHCTF1	30.0
AHCTF1	370.0
AHCY	55.0
AHCY	1232.0
AHCY	1209.0
AHCY	1054.0
AHCY	84.0
AHCY	330.0
AHCYL1	287.0
AHCYL1	778.0
AHCYL1	61.0
AHCYL1	87.0
AHCYL1	492.0
AHCYL1	503.0
AHCYL1	20.0
AHCYL2	46.0
AHCYL2	114.0
AHCYL2	31.0
AHDC1	73.0
AHDC1	37.0
AHDC1	111.0
AHDC1	216.0
AHDC1	225.0
AHDC1	177.0
AHDC1	97.0
AHDC1	135.0
AHDC1	38.0
AHI1	53.0
AHI1	170.0
AHI1	84.0
AHI1	61.0
AHI1	157.0
AHI1	182.0
AHNAK2	86.0
AHNAK2	98.0
AHNAK2	58.0
AHNAK2	51.0
AHNAK2	136.0
AHNAK	98.0
AHNAK	98.0
AHNAK	82.0
AHNAK	146.0
AHR	612.0
AHRR	43.0
AHSA1	115.0
AHSA1	96.0
AHSA1	190.0
AHSA1	82.0
AHSA1	50.0
AIDA	173.0
AIF1L	153.0
AIF1L	98.0
AIFM1	904.0
AIFM1	184.0
AIFM1	230.0
AIFM2	12.0
AIFM2	15.0
AIFM2	91.0
AIFM2	200.0
AIG1	47.0
AIG1	181.0
AIG1	83.0
AIG1	36.0
AIG1	8.0
AIG1	165.0
AIG1	122.0
AIG1	112.0
AIG1	44.0
AIMP1	26.0
AIMP1	648.0
AIMP1	44.0
AIMP1	24.0
AIMP2	133.0
AIMP2	112.0
AIMP2	127.0
AIMP2	247.0
AIMP2	91.0
AIMP2	199.0
AIMP2	202.0
AIMP2	137.0
AIMP2	31.0
AIMP2	85.0
AIMP2	150.0
AIMP2	98.0
AIP	132.0
AIP	194.0
AIP	77.0
AJM1	111.0
AJM1	83.0
AJM1	58.0
AJUBA	11.0
AJUBA	62.0
AJUBA	197.0
AJUBA	284.0
AK1	31.0
AK1	31.0
AK1	120.0
AK1	107.0
AK2	50.0
AK2	117.0
AK2	147.0
AK2	175.0
AK2	54.0
AK2	82.0
AK3	58.0
AK3	144.0
AK3	114.0
AK3	78.0
AK3	71.0
AK4	116.0
AK4	227.0
AK4	204.0
AK4	129.0
AK4	146.0
AK4	10.0
AK6	29.0
AK6	148.0
AK6	29.0
AK6	148.0
AK9	10.0
AK9	11.0
AK9	740.0
AK9	65.0
AKAP10	148.0
AKAP10	176.0
AKAP11	76.0
AKAP11	49.0
AKAP11	48.0
AKAP12	92.0
AKAP12	178.0
AKAP12	329.0
AKAP12	76.0
AKAP13	195.0
AKAP13	10.0
AKAP13	141.0
AKAP1	152.0
AKAP1	357.0
AKAP1	76.0
AKAP1	92.0
AKAP1	170.0
AKAP1	164.0
AKAP1	470.0
AKAP1	172.0
AKAP1	23.0
AKAP17A	165.0
AKAP17A	18.0
AKAP3	105.0
AKAP3	137.0
AKAP3	306.0
AKAP3	280.0
AKAP5	114.0
AKAP5	262.0
AKAP6	110.0
AKAP6	33.0
AKAP7	296.0
AKAP7	163.0
AKAP8	55.0
AKAP8L	64.0
AKAP9	237.0
AKAP9	224.0
AKIP1	34.0
AKIP1	5.0
AKIRIN1	136.0
AKIRIN1	104.0
AKIRIN2	548.0
AKNA	82.0
AKNA	112.0
AKNA	122.0
AKNA	48.0
AKR1A1	93.0
AKR1A1	50.0
AKR1A1	329.0
AKR1A1	189.0
AKR1A1	127.0
AKR1A1	5.0
AKR1B1	2.0
AKR1B1	77.0
AKR1B1	116.0
AKR1B1	167.0
AKR1B1	37.0
AKR1B1	117.0
AKR7A2	21.0
AKR7L	47.0
AKT1	78.0
AKT1	83.0
AKT1	474.0
AKT1	259.0
AKT1	264.0
AKT1S1	6.0
AKT1S1	375.0
AKT1S1	731.0
AKT1S1	362.0
AKT1S1	118.0
AKT1S1	186.0
AKT2	10.0
AKT2	128.0
AKT2	92.0
AKT2	83.0
AKT2	164.0
AKT3	111.0
AKT3	40.0
AKT3	203.0
AKT3	30.0
AKT3	111.0
AKT3	40.0
AKT3	203.0
AKT3	30.0
AKTIP	69.0
AKTIP	186.0
AKTIP	62.0
AKTIP	157.0
ALAD	153.0
ALAD	74.0
ALAD	47.0
ALAD	186.0
ALAD	72.0
ALAD	126.0
ALAS1	172.0
ALAS1	95.0
ALAS1	146.0
ALAS1	176.0
ALAS1	31.0
ALAS1	20.0
ALCAM	695.0
ALCAM	499.0
ALDH16A1	106.0
ALDH18A1	77.0
ALDH18A1	29.0
ALDH18A1	115.0
ALDH18A1	27.0
ALDH18A1	422.0
ALDH18A1	265.0
ALDH18A1	114.0
ALDH1A2	90.0
ALDH1A2	42.0
ALDH1A2	389.0
ALDH1A2	60.0
ALDH1A3	76.0
ALDH1B1	105.0
ALDH1B1	8.0
ALDH1L1	22.0
ALDH1L1	110.0
ALDH1L1	217.0
ALDH1L2	21.0
ALDH2	49.0
ALDH3A2	115.0
ALDH3A2	92.0
ALDH3A2	220.0
ALDH3A2	36.0
ALDH3A2	189.0
ALDH3A2	231.0
ALDH3A2	85.0
ALDH3A2	108.0
ALDH3A2	107.0
ALDH3B1	145.0
ALDH3B1	65.0
ALDH3B1	0.0
ALDH3B1	162.0
ALDH3B1	110.0
ALDH3B1	120.0
ALDH3B1	85.0
ALDH3B1	25.0
ALDH4A1	23.0
ALDH4A1	93.0
ALDH4A1	197.0
ALDH4A1	31.0
ALDH4A1	275.0
ALDH5A1	27.0
ALDH6A1	197.0
ALDH6A1	78.0
ALDH6A1	161.0
ALDH6A1	74.0
ALDH6A1	62.0
ALDH6A1	106.0
ALDH6A1	58.0
ALDH7A1	104.0
ALDH7A1	20.0
ALDH8A1	47.0
ALDH9A1	100.0
ALDH9A1	312.0
ALDH9A1	104.0
ALDOA	226.0
ALDOA	287.0
ALDOA	167.0
ALDOA	12.0
ALDOA	20.0
ALDOC	11.0
ALDOC	94.0
ALG10	103.0
ALG10B	119.0
ALG11	20.0
ALG12	77.0
ALG12	175.0
ALG13	48.0
ALG13	129.0
ALG13	254.0
ALG13	169.0
ALG13	93.0
ALG13	162.0
ALG13	58.0
ALG13	67.0
ALG14	52.0
ALG1	6.0
ALG1	55.0
ALG1	77.0
ALG1	46.0
ALG2	47.0
ALG3	21.0
ALG3	247.0
ALG5	39.0
ALG5	66.0
ALG6	60.0
ALG6	206.0
ALG8	37.0
ALG8	64.0
ALG9	22.0
ALG9	142.0
ALG9	88.0
ALG9	36.0
ALG9	70.0
ALG9	134.0
ALG9	142.0
ALG9	138.0
ALG9	506.0
ALG9	526.0
